curve_id;x;y;direction;step_id
7;28.69950883101627;23.985828720485724;0;14
7;45.70127129199476;29.87072747728107;1;15
7;46.855958747476684;30.19737236114223;1;16
7;48.01541344457678;30.506669637839796;1;17
8;51.16635559582966;28.010824244395813;0;0
8;52.334586662537575;28.285116378403487;1;1
8;53.50527682813253;28.54871557449341;1;2
8;54.67835774628587;28.801462798938164;1;3
8;55.853751646884916;29.043225447903115;1;4
8;57.032723933357616;29.266886682204753;1;5
8;58.215704552291484;29.46827400858566;1;6
8;59.40053299796151;29.658488504171952;1;7
8;60.58709923654114;29.837543136792796;1;8
8;61.7752901612763;30.005478619574127;1;9
8;62.96596310701932;30.15480355478471;1;10
8;64.15794622705765;30.2932818619079;1;11
8;65.35220859926633;30.41048845867821;1;12
8;66.54744341683651;30.51732352252883;1;13
8;67.74354290017175;30.613998369129057;1;14
8;68.9404030163312;30.70075009733536;1;15
8;70.13792419767131;30.777841084109316;1;16
8;71.33648984209083;30.836495973225386;1;17
8;72.53545076185921;30.886423048726954;1;18
8;73.73473098210691;30.927979676629466;1;19
8;74.93426145512832;30.9615451990152;1;20
8;76.13398029819281;30.987520140709297;1;21
8;77.33391953524969;30.999596041145864;1;22
8;78.53390549180509;31.00540156177961;1;23
8;79.73389170276522;30.999648866277052;1;24
8;80.9338800486433;30.99436022214183;1;25
8;82.13383771212884;30.98428024980392;1;26
8;83.33370154025857;30.966202806791575;1;27
8;84.53351324699292;30.94494561075828;1;28
8;85.733275714361;30.921070479452435;1;29
9;51.62364633730166;31.428037605677016;0;0
9;50.44994295847995;31.178196899340936;0;1
9;49.2785203423607;30.917871997642457;0;2
9;52.797349716123364;31.677878312013096;1;3
9;53.97326781840668;31.91707826335588;1;4
9;55.1513256922185;32.145506908560414;1;5
9;56.33511704860894;32.34207248167858;1;6
9;57.52067366234135;32.52769445137867;1;7
9;58.7078939631569;32.702359723632334;1;8
9;59.896672708398796;32.86608233923905;1;9
9;61.08690196957918;33.01890349559506;1;10
9;62.280810552151436;33.139660675341496;1;11
9;63.475733856294994;33.2499253442733;1;12
9;64.67156578445328;33.349855317740996;1;13
9;65.86820262793049;33.439634295418934;1;14
9;67.0655438605757;33.51947145849256;1;15
9;68.26400865334737;33.58015210191974;1;16
9;69.4629024221362;33.63166648010033;1;17
9;70.66214411176547;33.67432055206434;1;18
9;71.86165887337285;33.70844293014696;1;19
9;73.06137844557318;33.73438417297488;1;20
9;74.26133060961085;33.74509883681933;1;21
9;75.46132487691435;33.748808073767044;1;22
9;76.66132145523615;33.74594241224114;1;23
9;77.86128776358979;33.736950259209145;1;24
9;79.0611982944189;33.722297000001866;1;25
9;80.26094783649887;33.69778095874505;1;26
9;81.46060485919352;33.669092495917454;1;27
9;82.66016907861217;33.63675546620648;1;28
9;83.85964535055803;33.601305881739755;1;29
10;45.67879978126724;25.69801350432401;0;0
10;44.53060579260911;25.349229094681995;0;1
10;43.385114243010605;24.991669155932666;0;2
10;42.24322710667784;24.62276026761773;0;3
10;41.10394572863795;24.24588105400742;0;4
10;39.96719093491398;23.861448304432724;0;5
10;38.83581265031746;23.461469333556213;0;6
10;37.706622604830294;23.055353782053075;0;7
10;36.57947955595492;22.643591050165;0;8
10;35.45445452342419;22.226076168778444;0;9
10;34.33113043380281;21.80400628158403;0;10
10;33.20914671762202;21.37838609805753;0;11
10;32.08845862400531;20.94936605560526;0;12
10;30.96827139407366;20.519039935205804;0;13
10;29.84955093246516;20.08491492005641;0;14
10;46.826993769925366;26.046797913966024;1;15
10;47.97910628642605;26.382411902533928;1;16
11;44.32543083092083;30.303235310356836;0;0
11;43.17100322278227;29.975673258880356;0;1
11;42.02141575613732;29.631509552872796;0;2
11;40.87432351696078;29.27911858417333;0;3
11;39.73204074145218;28.911436573767098;0;4
11;38.59425748902153;28.530058453670613;0;5
11;37.45867394859631;28.14217957732476;0;6
11;36.32517199667838;27.748259122158686;0;7
11;35.195545587224515;27.343358918325233;0;8
11;34.0677147638728;26.93348377404615;0;9
11;32.94308871474254;26.514895372847956;0;10
11;31.82114589012537;26.089167410071195;0;11
11;30.700251999456757;25.660685338262137;0;12
11;29.58130420370802;25.22714660828633;0;13
11;28.462943433967325;24.792095819636305;0;14
12;52.510319459930855;27.504656268006848;0;0
12;51.34101832343034;27.2349622707088;0;1
12;50.174239257220464;26.954557900817004;0;2
12;49.01132380609089;26.658538216464578;0;3
12;53.67962059643137;27.774350265304896;1;4
13;67.68570841470088;31.41190511323536;0;0
13;66.48831163919071;31.332905353755717;0;1
13;65.29159964414458;31.24413373152924;0;2
13;64.09567279363029;31.1453462413346;0;3
13;68.88310519021105;31.490904872715003;1;4
14;70.17702745708202;29.97879732116297;0;0
14;71.37526659255296;30.043781736416538;1;1
14;72.57422751232134;30.093708811918106;1;2
14;73.77350773256904;30.135265439820618;1;3
14;74.97303820559046;30.168830962206354;1;4
14;76.17275704865494;30.19480590390045;1;5
14;77.37269628571183;30.206881804337016;1;6
14;78.57268224226722;30.212687324970762;1;7
15;73.71235396718309;31.72766665864374;0;0
15;72.51265419056405;31.700825533849446;0;1
15;71.31315452658336;31.666176491868136;0;2
15;70.11391947941839;31.62333607110432;0;3
15;74.91205374380213;31.754507783438036;1;4
16;78.53774062214012;31.805392369086366;0;0
16;77.33775441117999;31.811145064588924;0;1
16;76.13775442120111;31.811300147435848;0;2
16;79.73772683310025;31.79963967358381;1;3
16;80.93767772754165;31.788783756796214;1;4
17;79.73036594000841;30.199656635691667;0;0
17;80.9303542858865;30.194367991556444;1;1
17;82.13031194937203;30.184288019218535;1;2
17;83.33017577750176;30.16621057620619;1;3
17;84.52998748423612;30.144953380172893;1;4
17;85.72974995160419;30.12107824886705;1;5
17;86.92946996712305;30.095157516558057;1;6
17;88.1291574614328;30.067772922407244;1;7
17;89.328818139867;30.039237740284214;1;8
17;90.52848653542694;30.011028864116813;1;9
17;91.72817653042682;29.983754042446204;1;10
17;92.92795243870272;29.960564175677685;1;11
17;94.12776531030579;29.939372829906915;1;12
17;95.32766730096456;29.924036180563014;1;13
17;96.52761236620843;29.912554003204413;1;14
17;97.72759187261444;29.90554085800426;1;15
17;98.92759031405231;29.90360680870683;1;16
17;100.12758445754889;29.907355885111727;1;17
17;101.32746551342541;29.92425120247051;1;18
17;102.52721867513564;29.948589463835958;1;19
17;103.72678268504319;29.980934264570188;1;20
17;104.92608546047721;30.02183478823743;1;21
17;106.12508202947184;30.070898293402728;1;22
17;107.323101759804;30.13980929205209;1;23
17;108.52046246939088;30.2193538150415;1;24
17;109.7170358945517;30.309974111878887;1;25
17;110.91268341290504;30.412086852785645;1;26
17;112.10725667797233;30.526081213990413;1;27
17;113.29920173199385;30.664886790944816;1;28
17;114.48957815109766;30.816557423703983;1;29
18;84.54943000119682;31.744787255670328;0;0
18;83.34976749842326;31.773245636493293;0;1
18;82.15004996463838;31.799280980338132;0;2
18;85.74909250397039;31.716328874847363;1;3
18;86.94870962765977;31.68601787764808;1;4
18;88.14829390361292;31.65443362704857;1;5
18;89.3478574350576;31.622071086543404;1;6
18;90.54743454097006;31.590215679298947;1;7
18;91.7470406296822;31.559471054976292;1;8
18;92.94668950586014;31.530443931711435;1;9
18;94.1463924071847;31.503742835228042;1;10
18;95.34622199537706;31.483520093124973;1;11
18;96.54611434278075;31.467446678986235;1;12
18;97.7460609334911;31.456125042945434;1;13
18;98.94604607086505;31.450152599424545;1;14
18;100.14604607042872;31.450120239177952;1;15
18;101.34596915205942;31.463706930087866;1;16
18;102.54578107849471;31.48495172200576;1;17
18;103.74541959972935;31.514403689172436;1;18
18;104.94481163192653;31.55259731562936;1;19
18;106.14387300242544;31.60005076415814;1;20
18;107.34197568290115;31.667504207635208;1;21
18;108.53942808657895;31.745656244884668;1;22
18;109.73610184462864;31.83494183608079;1;23
18;110.93185832907339;31.935770551773803;1;24
18;112.12654929281295;32.04852471426472;1;25
18;113.31883959690896;32.18433278014695;1;26
18;114.50958754577239;32.3330584412735;1;27
18;115.69861687405485;32.494951172685894;1;28
18;116.8857475338574;32.670224663427504;1;29
19;51.457085866410935;32.210506524891485;0;0
19;50.281263661193535;31.970835621948133;0;1
19;49.10984104507428;31.710510720249655;0;2
19;47.94075548723492;31.43988374736738;0;3
19;46.77647015476448;31.14929870887741;0;4
19;45.61462490041539;30.849106095799566;0;5
20;57.40423014750558;33.31917465192237;0;0
20;56.215458899401305;33.155397609329086;0;1
20;55.02823791407035;32.98073698987011;0;2
20;53.84444655767991;32.784171416751946;0;3
20;52.6644708293466;32.56586594145581;0;4
21;61.00639718308156;33.81484255064323;0;0
21;59.812488600509305;33.694085370896794;0;1
21;58.6209330555817;33.551974909099364;0;2
21;62.200305765653816;33.93559973038966;1;3
21;63.395229069797374;34.04586439932147;1;4
22;69.4344663741602;34.43116093985318;0;0
22;68.23490601265983;34.398681113543375;0;1
22;67.03561191713148;34.35752686186957;0;2
22;65.836659941089;34.30738547034697;0;3
22;64.63864314280848;34.238423516795194;0;4
23;71.87895303525812;32.90862988201341;0;0
23;70.67945892587832;32.873789078877415;0;1
23;69.48023720829464;32.83057713520867;0;2
23;68.28136128948964;32.778648999198786;0;3
23;67.08291102539009;32.7176820862071;0;4
23;65.88497229958203;32.64737697110616;0;5
23;64.68833583063864;32.55759300151978;0;6
23;63.49249933197037;32.457717737050416;0;7
24;75.46323531793162;34.54880579264824;0;0
24;74.2632934665031;34.5606190559698;0;1
24;73.06330585734673;34.56607230006753;0;2
24;71.86330660631134;34.56473158589495;0;3
24;70.6634153801021;34.548574690584154;0;4
25;76.65532668654815;32.94596487333872;0;0
25;75.4553271964701;32.947071133889565;0;1
25;74.25533859185796;32.94184152577348;0;2
25;73.05539870461051;32.92983040623452;0;3
25;77.8553261766262;32.94485861278787;1;4
26;80.28007347838394;34.497552307208146;0;0
26;79.08062964986568;34.53408314663838;0;1
26;77.8810720495563;34.56666479085676;0;2
26;76.68129562607265;34.58982798694025;0;3
26;81.4795173069022;34.46102146777791;1;4
27;82.68380213492333;34.436406314170384;0;0
27;83.88303697477947;34.393560090588856;1;1
27;85.08218577425288;34.34836986242511;1;2
27;86.28121724252654;34.30016677030929;1;3
27;87.48022228501496;34.251310776947676;1;4
27;88.67922426766494;34.20237974792272;1;5
27;89.87824687745135;34.15395680686173;1;6
27;91.07731322190888;34.106629208261545;1;7
27;92.27652943595224;34.06326479917394;1;8
27;93.47584600084197;34.02277063686495;1;9
27;94.67527446347721;33.985738717923766;1;10
27;95.8749473218698;33.957720280491465;1;11
27;97.07471624107379;33.93417159661986;1;12
27;98.27464747163604;33.921324732358144;1;13
27;99.47462917024114;33.9146972884453;1;14
27;100.67462915955758;33.914857415073634;1;15
27;101.87460568538859;33.922363243112876;1;16
27;103.07450688910221;33.93776133801399;1;17
27;104.27405940997141;33.970529457830665;1;18
27;105.47331664622712;34.01274416247655;1;19
27;106.67233094898098;34.06137236202856;1;20
27;107.87087444745208;34.12047804934077;1;21
27;109.06882999715239;34.190495910935056;1;22
27;110.26521675050238;34.28354824249464;1;23
27;111.46060332311009;34.388671703383146;1;24
27;112.65483421158686;34.50619865777229;1;25
27;113.84774634086286;34.63643172510245;1;26
27;115.03917018408201;34.77964215003339;1;27
27;116.2270895980748;34.94948756757249;1;28
27;117.41298695016289;35.13292003555581;1;29
28;82.63653602230102;32.83710461824258;0;0
28;81.43688279532738;32.86595136869622;0;1
28;80.23715418704774;32.8914712918033;0;2
28;79.03734962180312;32.913127820106986;0;3
28;83.83618924927465;32.80825786778893;1;4
28;85.03577244261483;32.77663252580188;1;5
28;86.23524732978711;32.74113611692682;1;6
28;87.4346899383704;32.70456524443349;1;7
28;88.6341174991081;32.66750412541621;1;8
28;89.83354815132894;32.630543193162325;1;9
28;91.03300003919966;32.594277938670544;1;10
28;92.23254418883987;32.56120479149704;1;11
28;93.43215467296967;32.53063215069105;1;12
28;94.63184024787775;32.50316359853642;1;13
28;95.83160496023751;32.47940154946028;1;14
28;97.03144723232566;32.459945904768894;1;15
28;98.23141302930546;32.450885767978804;1;16
28;99.43140932135874;32.44790263902541;1;17
28;100.63140371080546;32.451572148040434;1;18
28;101.83135431496095;32.462460104086716;1;19
28;103.0312092120909;32.481120914177936;1;20
28;104.23067459896556;32.51693691185532;1;21
28;105.42982426277328;32.56210419857765;1;22
28;106.62856268656874;32.617115027660276;1;23
28;107.82678320490233;32.68244181729822;1;24
28;109.02436817872686;32.75853538121581;1;25
28;110.22028703713849;32.8574195765932;1;26
28;111.41515563839528;32.96827545478935;1;27
28;112.60881729878258;33.09144948014132;1;28
28;113.80138639937685;33.22478717289086;1;29
29;45.91132272102858;24.93255084521859;0;0
29;44.76404751236226;24.58075602493317;0;1
29;43.61949068248916;24.220215232246904;0;2
29;42.477603546156395;23.851306343931967;0;3
29;41.33895613693899;23.47251606226876;0;4
29;40.202834418951916;23.086216383368946;0;5
29;39.06914072269186;22.692848104195072;0;6
29;37.93804263191763;22.292077460251576;0;7
29;36.81114636093055;21.879639835348836;0;8
29;35.68599691540488;21.462460347318476;0;9
29;34.562522480920876;21.040790814317997;0;10
29;33.44053876474008;20.615170630791496;0;11
29;32.319292750757114;20.187610838332834;0;12
29;31.199105520825462;19.757284717933377;0;13
29;47.058597929694905;25.28434566550401;1;14
29;48.21227270812992;25.614549398982174;1;15
29;49.368696695413796;25.93499215773086;1;16
29;50.527856995012144;26.245390933235974;1;17
30;30.114614492237777;19.33010281808621;0;0
30;28.994898078360876;18.898553107746082;0;1
30;27.874290158384884;18.469323693927453;0;2
30;26.753548425873714;18.040443793479955;0;3
30;25.632438016178767;17.61252855739502;0;4
30;24.508960800173558;17.190866435409674;0;5
30;23.384627964802746;16.77149109599755;0;6
30;22.25714348199045;16.360664196905628;0;7
30;21.128346963588054;15.953456117365661;0;8
30;19.995706756473474;15.557064693104941;0;9
30;18.85944048161636;15.17119042261993;0;10
30;17.72109372375199;14.791497574570768;0;11
30;16.578037003735993;14.426228721770164;0;12
30;15.432621336480045;14.06842577431918;0;13
30;14.284722095749249;13.71867252825896;0;14
31;44.10705612993651;31.072853715782543;0;0
31;42.95010894070816;30.754305130262797;0;1
31;41.80062165949473;30.409806958528094;0;2
31;40.65353721461459;30.057390619074294;0;3
31;39.50879193492511;29.697448617317548;0;4
31;38.36879481969014;29.32273996081766;0;5
31;37.23098519002907;28.941440542183773;0;6
31;36.09748323811114;28.5475200870177;0;7
31;34.965931368518895;28.14803245714376;0;8
31;33.837834540436525;27.7388900046037;0;9
31;32.71309692472175;27.320601472850523;0;10
31;31.589635215015967;26.89889803816571;0;11
31;30.468741324347356;26.470415966356654;0;12
31;29.34869002731987;26.039736164151996;0;13
31;28.229268062601136;25.60742323940274;0;14
32;52.690115458129554;26.725122177006504;0;0
32;51.52199549652332;26.450357267862277;0;1
32;53.85823541973579;26.999887086150732;1;2
32;55.02886655540153;27.263748307647834;1;3
32;56.20529769333136;27.500412157251265;1;4
32;57.383930439674565;27.72585582925711;1;5
32;58.564664842649265;27.9400199477083;1;6
32;59.74739501275013;28.142872960338572;1;7
32;60.93292355121735;28.328674156458998;1;8
32;62.12015422974405;28.50326887563749;1;9
32;63.310438682421264;28.655659563394018;1;10
32;64.50207295878926;28.79710832226069;1;11
32;65.69493945882705;28.92775866894063;1;12
32;66.88892209940035;29.047781391829346;1;13
32;68.0844401049638;29.151399432602002;1;14
32;69.28151479014228;29.23513830114501;1;15
33;74.99035483338652;29.369018400163363;0;0
33;73.79077131488569;29.337405394277315;0;1
33;72.59141771882658;29.29802327117452;0;2
33;71.39236010600158;29.25047496808793;0;3
33;76.18993835188735;29.40063140604941;1;4
34;80.92363430432789;29.39439621589942;0;0
34;79.72364717802348;29.39995469624043;0;1
34;78.5236473172771;29.40053280407328;0;2
34;77.32365736571448;29.395621984513227;0;3
34;82.1236214306323;29.388837735558408;1;4
35;85.7124694633982;29.321264905187814;0;0
35;84.51267734978114;29.343600618794515;0;1
35;83.31284579184977;29.36370615514598;0;2
35;86.91226157701524;29.298929191581113;1;3
35;88.11202191510166;29.274947299354803;1;4
36;89.31001222242206;29.239458809910918;0;0
36;90.5097447434853;29.21412350049447;1;1
36;91.7094931748043;29.189553161717228;1;2
36;92.90926908308019;29.16636329494871;1;3
36;94.10908195468326;29.14517194917794;1;4
36;95.30898394534204;29.12983529983404;1;5
36;96.5089290105859;29.118353122475437;1;6
36;97.70890851699191;29.111339977275286;1;7
36;98.90890695842978;29.109405927977853;1;8
36;100.10890110192636;29.11315500438275;1;9
36;101.30878215780288;29.130050321741535;1;10
36;102.50853531951311;29.154388583106982;1;11
36;103.70809932942066;29.18673338384121;1;12
36;104.90740210485468;29.227633907508455;1;13
36;106.1063604355929;29.277623117878353;1;14
36;107.30433502591578;29.347314444029912;1;15
37;108.5808760006158;29.42163819826762;0;0
37;109.777398987589;29.512922050315858;1;1
37;110.9729937760355;29.615650341645743;1;2
37;112.16751210989776;29.73021888037661;1;3
37;113.35939764811067;29.869534578698484;1;4
37;114.54971195556217;30.021691896880164;1;5
37;115.73834240149272;30.186487719057105;1;6
37;116.92504566705809;30.364631928888603;1;7
37;118.10963838439648;30.55630898549385;1;8
37;119.28946081689223;30.77544142896083;1;9
38;51.2973052644487;32.99438799503642;0;0
38;50.1214830592313;32.75471709209307;0;1
38;48.947845026453095;32.50456959956815;0;2
38;47.7787440633519;32.23400918473283;0;3
38;46.61197523881119;31.953562202078558;0;4
38;45.4501299844621;31.653369589000715;0;5
39;57.29504545244339;34.111688817325216;0;0
39;56.10470071441172;33.959769744657166;0;1
39;54.91747972908077;33.78510912519819;0;2
39;53.73365982707374;33.58871554176923;0;3
39;52.55168156659424;33.381526276231966;0;4
40;59.71774829264435;34.48845573418186;0;0
40;58.52485856229402;34.35801765989094;0;1
40;60.91063802299468;34.618893808472784;1;2
40;62.10464127518344;34.73871131037743;1;3
40;63.300554832227654;34.83765960029621;1;4
41;69.41281315662033;35.23086784752009;0;0
41;68.2130043938049;35.209445133609265;0;1
41;67.01337705129913;35.179541302541246;0;2
41;65.81400140022585;35.14083668249993;0;3
41;64.61536427170792;35.08366121452376;0;4
42;75.47111082681266;35.34876702693391;0;0
42;74.27130517347739;35.37036318920238;0;1
42;73.0714047554693;35.385822389182884;0;2
42;71.87143764757322;35.394707205867;0;3
42;70.67145027497465;35.389202153282106;0;4
43;82.71236628397767;35.23589620740782;0;0
43;81.51345140021304;35.286916806067914;0;1
43;80.3144263023687;35.33527809988199;0;2
43;79.11527663766884;35.380445362918636;0;3
43;77.91599271103283;35.421894890207774;0;4
43;76.71643267767146;35.454386833241045;0;5
44;87.5128429710316;35.05064543204766;0;0
44;86.3141494878401;35.10662697681201;0;1
44;85.11546273853355;35.16275252390877;0;2
44;83.91675591086958;35.21844759830314;0;3
44;88.71153645422311;34.99466388728331;1;4
44;89.91055906400952;34.94624094622232;1;5
44;91.10962540846705;34.898913347622134;1;6
44;92.30884162251041;34.85554893853453;1;7
44;93.50815818740014;34.81505477622554;1;8
44;94.70758665003538;34.778022857284355;1;9
45;100.66962527419808;34.71484176562764;0;0
45;99.46963023882924;34.71138994145295;0;1
45;98.26963699228993;34.715415889795395;0;2
45;97.06968698500728;34.72636942905804;0;3
45;101.86962030956693;34.71829358980233;1;4
45;103.069565509934;34.72976163741402;1;5
46;104.24591627354083;34.770034282001134;0;0
46;105.44529507771966;34.808641070089955;1;1
46;106.64430938047353;34.85726926964196;1;2
46;107.84285287894463;34.91637495695417;1;3
46;109.04080842864494;34.98639281854846;1;4
46;110.23719518199492;35.07944515010804;1;5
46;111.432910836682;35.18075691219042;1;6
47;115.1524004624414;33.987695874038195;0;0
47;116.33988289389356;34.16057003345039;1;1
47;117.52578024598165;34.344002501433714;1;2
47;118.7094744627692;34.541152193656956;1;3
47;119.89078587331718;34.752110367969074;1;4
48;46.14585260121886;24.16770070610771;0;0
48;47.29587972405719;24.510392428704275;1;1
48;48.44867735550033;24.843645517120688;1;2
48;49.60424946343206;25.167146836082786;1;3
48;50.76340976303041;25.4775456115879;1;4
49;45.00440804081977;23.817718138351104;0;0
49;43.85775019927605;23.46391622424337;0;1
49;42.71649463274406;23.093058122188488;0;2
49;41.57784722352665;22.71426784052528;0;3
49;40.44202749445664;22.327081137428024;0;4
49;39.308626333358134;21.932870777314847;0;5
49;38.17746809022111;21.53226994233922;0;6
50;35.9671099374052;20.713477390995806;0;0
50;34.843137612080355;20.29313680063619;0;1
50;33.72062669622401;19.86890898002166;0;2
50;32.59848159635237;19.443714465905977;0;3
50;37.09108226273004;21.13381798135542;1;4
51;29.281051020906627;18.151481161095422;0;0
51;28.160343039158047;17.72251307411805;0;1
51;27.038044033053314;17.297724961176637;0;2
51;30.401759002655208;18.580449248072792;1;3
51;31.522798379622866;19.008550538993486;1;4
52;26.46827160181709;18.78785073327659;0;0
52;25.347161192122144;18.359935497191653;0;1
52;24.225447839969185;17.93360328447278;0;2
52;23.101115004598373;17.514227945060657;0;3
52;27.589382011512036;19.215765969361524;1;4
52;28.708710618275724;19.648320555605228;1;5
53;23.658512564197363;16.019834774122685;0;0
53;22.531028081385067;15.60900787503076;0;1
53;21.3999103735976;15.208292600640542;0;2
53;20.26727016648302;14.811901176379822;0;3
53;24.78599704700966;16.43066167321461;1;4
53;25.91238701810863;16.844480030719026;1;5
54;15.19945250577323;14.833691934806378;0;0
54;14.051553265042434;14.483938688746157;0;1
54;12.901063227905922;14.142804295215354;0;2
54;11.74514407091461;13.820545234054157;0;3
54;10.58408199432283;13.517337624815237;0;4
54;9.42025537420474;13.224920801933068;0;5
54;8.253659393547535;12.943755694008104;0;6
54;7.082114121351904;12.68398334136821;0;7
54;5.907938062361041;12.436373603084988;0;8
54;4.728696512174023;12.214136418274437;0;9
54;3.5470563187330795;12.005027706727434;0;10
54;2.3631290073230913;11.809282665161838;0;11
54;1.175442149717112;11.637818592335972;0;12
55;42.720443492885025;31.520629984405083;0;0
55;41.56833045366644;31.185017790254587;0;1
55;40.41857651749207;30.841410621744462;0;2
55;39.27383123780259;30.481468619987716;0;3
55;38.131347402168316;30.114411832399757;0;4
55;36.991033400730764;29.74066863430048;0;5
55;35.857249684975166;29.347559888674756;0;6
55;34.72527828460093;28.949262576689346;0;7
55;33.59718145651856;28.540120124149286;0;8
55;32.47056606769131;28.126915857886683;0;9
55;31.345253777694293;27.710175831033403;0;10
55;30.222874646629904;27.285599470232253;0;11
55;29.10137647022317;26.85870154295177;0;12
55;27.981954505504437;26.426388618202513;0;13
55;26.863130253435003;25.992531161217762;0;14
55;43.87255653210361;31.85624217855558;1;15
56;52.87329206422571;25.946375535935676;0;0
56;51.706131478374346;25.66756347228867;0;1
56;54.04045265007707;26.225187599582682;1;2
56;55.213520378612614;26.47799603351726;1;3
56;56.38894084249449;26.7196295019932;1;4
56;57.566621863817595;26.94999315367326;1;5
56;58.74646394075658;27.169019803842385;1;6
56;59.929194110857445;27.371872816472656;1;7
57;61.049320030669676;27.537187037441193;0;0
57;62.2373584678345;27.706197900461788;1;1
